path,filename,width,height,fps,total_frames,duration,label,is_anomaly,aspect_ratio
./Anomaly-Videos-Part-3/Robbery/Robbery024_x264.mp4,Robbery024_x264.mp4,320,240,30.0,2395,79.83333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery025_x264.mp4,Robbery025_x264.mp4,320,240,30.0,1466,48.86666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery026_x264.mp4,Robbery026_x264.mp4,320,240,30.0,13115,437.1666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery027_x264.mp4,Robbery027_x264.mp4,320,240,30.0,5400,180.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery028_x264.mp4,Robbery028_x264.mp4,320,240,30.0,2342,78.06666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery029_x264.mp4,Robbery029_x264.mp4,320,240,30.0,2183,72.76666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery030_x264.mp4,Robbery030_x264.mp4,320,240,30.0,2976,99.2,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery031_x264.mp4,Robbery031_x264.mp4,320,240,30.0,1107,36.9,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery032_x264.mp4,Robbery032_x264.mp4,320,240,30.0,5400,180.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery033_x264.mp4,Robbery033_x264.mp4,320,240,30.0,950,31.666666666666668,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery034_x264.mp4,Robbery034_x264.mp4,320,240,30.0,6332,211.06666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery035_x264.mp4,Robbery035_x264.mp4,320,240,30.0,4661,155.36666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery036_x264.mp4,Robbery036_x264.mp4,320,240,30.0,6171,205.7,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery037_x264.mp4,Robbery037_x264.mp4,320,240,30.0,8727,290.9,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery038_x264.mp4,Robbery038_x264.mp4,320,240,30.0,1832,61.06666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery039_x264.mp4,Robbery039_x264.mp4,320,240,30.0,525,17.5,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery040_x264.mp4,Robbery040_x264.mp4,320,240,30.0,1044,34.8,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery041_x264.mp4,Robbery041_x264.mp4,320,240,30.0,1367,45.56666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery042_x264.mp4,Robbery042_x264.mp4,320,240,30.0,2172,72.4,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery043_x264.mp4,Robbery043_x264.mp4,320,240,30.0,1038,34.6,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery044_x264.mp4,Robbery044_x264.mp4,320,240,30.0,468,15.6,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery045_x264.mp4,Robbery045_x264.mp4,320,240,30.0,3331,111.03333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery046_x264.mp4,Robbery046_x264.mp4,320,240,30.0,852,28.4,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery047_x264.mp4,Robbery047_x264.mp4,320,240,30.0,1527,50.9,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery048_x264.mp4,Robbery048_x264.mp4,320,240,30.0,1409,46.96666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery049_x264.mp4,Robbery049_x264.mp4,320,240,30.0,1980,66.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery050_x264.mp4,Robbery050_x264.mp4,320,240,30.0,1701,56.7,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery051_x264.mp4,Robbery051_x264.mp4,320,240,30.0,1594,53.13333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery052_x264.mp4,Robbery052_x264.mp4,320,240,30.0,3601,120.03333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery053_x264.mp4,Robbery053_x264.mp4,320,240,30.0,1835,61.166666666666664,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery054_x264.mp4,Robbery054_x264.mp4,320,240,30.0,1977,65.9,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery055_x264.mp4,Robbery055_x264.mp4,320,240,30.0,9551,318.3666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery056_x264.mp4,Robbery056_x264.mp4,320,240,30.0,2761,92.03333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery057_x264.mp4,Robbery057_x264.mp4,320,240,30.0,2145,71.5,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery058_x264.mp4,Robbery058_x264.mp4,320,240,30.0,1759,58.63333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery059_x264.mp4,Robbery059_x264.mp4,320,240,30.0,9654,321.8,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery060_x264.mp4,Robbery060_x264.mp4,320,240,30.0,2106,70.2,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery061_x264.mp4,Robbery061_x264.mp4,320,240,30.0,3681,122.7,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery062_x264.mp4,Robbery062_x264.mp4,320,240,30.0,3610,120.33333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery063_x264.mp4,Robbery063_x264.mp4,320,240,30.0,2133,71.1,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery064_x264.mp4,Robbery064_x264.mp4,320,240,30.0,1416,47.2,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery065_x264.mp4,Robbery065_x264.mp4,320,240,30.0,2396,79.86666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery066_x264.mp4,Robbery066_x264.mp4,320,240,30.0,4782,159.4,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery067_x264.mp4,Robbery067_x264.mp4,320,240,30.0,3991,133.03333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery068_x264.mp4,Robbery068_x264.mp4,320,240,30.0,395,13.166666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery069_x264.mp4,Robbery069_x264.mp4,320,240,30.0,689,22.966666666666665,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery070_x264.mp4,Robbery070_x264.mp4,320,240,30.0,591,19.7,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery071_x264.mp4,Robbery071_x264.mp4,320,240,30.0,1562,52.06666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery072_x264.mp4,Robbery072_x264.mp4,320,240,30.0,1394,46.46666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery073_x264.mp4,Robbery073_x264.mp4,320,240,30.0,7505,250.16666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery074_x264.mp4,Robbery074_x264.mp4,320,240,30.0,784,26.133333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery075_x264.mp4,Robbery075_x264.mp4,320,240,30.0,2921,97.36666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery076_x264.mp4,Robbery076_x264.mp4,320,240,30.0,776,25.866666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery077_x264.mp4,Robbery077_x264.mp4,320,240,30.0,1140,38.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery078_x264.mp4,Robbery078_x264.mp4,320,240,30.0,2402,80.06666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery079_x264.mp4,Robbery079_x264.mp4,320,240,30.0,748,24.933333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery080_x264.mp4,Robbery080_x264.mp4,320,240,30.0,2479,82.63333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery081_x264.mp4,Robbery081_x264.mp4,320,240,30.0,5497,183.23333333333332,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery082_x264.mp4,Robbery082_x264.mp4,320,240,30.0,1577,52.56666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery083_x264.mp4,Robbery083_x264.mp4,320,240,30.0,966,32.2,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery084_x264.mp4,Robbery084_x264.mp4,320,240,30.0,3217,107.23333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery085_x264.mp4,Robbery085_x264.mp4,320,240,30.0,1874,62.46666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery086_x264.mp4,Robbery086_x264.mp4,320,240,30.0,7204,240.13333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery087_x264.mp4,Robbery087_x264.mp4,320,240,30.0,1004,33.46666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery088_x264.mp4,Robbery088_x264.mp4,320,240,30.0,4728,157.6,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery089_x264.mp4,Robbery089_x264.mp4,320,240,30.0,272,9.066666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery090_x264.mp4,Robbery090_x264.mp4,320,240,30.0,6716,223.86666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery091_x264.mp4,Robbery091_x264.mp4,320,240,30.0,1904,63.46666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery092_x264.mp4,Robbery092_x264.mp4,320,240,30.0,850,28.333333333333332,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery093_x264.mp4,Robbery093_x264.mp4,320,240,30.0,1170,39.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery094_x264.mp4,Robbery094_x264.mp4,320,240,30.0,3736,124.53333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery095_x264.mp4,Robbery095_x264.mp4,320,240,30.0,1261,42.03333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery096_x264.mp4,Robbery096_x264.mp4,320,240,30.0,4032,134.4,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery097_x264.mp4,Robbery097_x264.mp4,320,240,30.0,3536,117.86666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery098_x264.mp4,Robbery098_x264.mp4,320,240,30.0,12106,403.53333333333336,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery099_x264.mp4,Robbery099_x264.mp4,320,240,30.0,1606,53.53333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery100_x264.mp4,Robbery100_x264.mp4,320,240,30.0,4489,149.63333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery101_x264.mp4,Robbery101_x264.mp4,320,240,30.0,3343,111.43333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery102_x264.mp4,Robbery102_x264.mp4,320,240,30.0,1827,60.9,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery103_x264.mp4,Robbery103_x264.mp4,320,240,30.0,2189,72.96666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery104_x264.mp4,Robbery104_x264.mp4,320,240,30.0,1748,58.266666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery105_x264.mp4,Robbery105_x264.mp4,320,240,30.0,1857,61.9,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery106_x264.mp4,Robbery106_x264.mp4,320,240,30.0,1197,39.9,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery107_x264.mp4,Robbery107_x264.mp4,320,240,30.0,1683,56.1,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery108_x264.mp4,Robbery108_x264.mp4,320,240,30.0,1434,47.8,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery109_x264.mp4,Robbery109_x264.mp4,320,240,30.0,3024,100.8,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery110_x264.mp4,Robbery110_x264.mp4,320,240,30.0,2549,84.96666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery111_x264.mp4,Robbery111_x264.mp4,320,240,30.0,5708,190.26666666666668,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery112_x264.mp4,Robbery112_x264.mp4,320,240,30.0,1372,45.733333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery113_x264.mp4,Robbery113_x264.mp4,320,240,30.0,815,27.166666666666668,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery114_x264.mp4,Robbery114_x264.mp4,320,240,30.0,2072,69.06666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery115_x264.mp4,Robbery115_x264.mp4,320,240,30.0,1836,61.2,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery116_x264.mp4,Robbery116_x264.mp4,320,240,30.0,449,14.966666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery117_x264.mp4,Robbery117_x264.mp4,320,240,30.0,3360,112.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery118_x264.mp4,Robbery118_x264.mp4,320,240,30.0,1954,65.13333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery119_x264.mp4,Robbery119_x264.mp4,320,240,30.0,3067,102.23333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery120_x264.mp4,Robbery120_x264.mp4,320,240,30.0,960,32.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery121_x264.mp4,Robbery121_x264.mp4,320,240,30.0,1402,46.733333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery122_x264.mp4,Robbery122_x264.mp4,320,240,30.0,1029,34.3,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery123_x264.mp4,Robbery123_x264.mp4,320,240,30.0,1084,36.13333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery124_x264.mp4,Robbery124_x264.mp4,320,240,30.0,9553,318.43333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery125_x264.mp4,Robbery125_x264.mp4,320,240,30.0,7084,236.13333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery126_x264.mp4,Robbery126_x264.mp4,320,240,30.0,1560,52.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery127_x264.mp4,Robbery127_x264.mp4,320,240,30.0,1260,42.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery128_x264.mp4,Robbery128_x264.mp4,320,240,30.0,6601,220.03333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery129_x264.mp4,Robbery129_x264.mp4,320,240,30.0,2243,74.76666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery130_x264.mp4,Robbery130_x264.mp4,320,240,30.0,1837,61.233333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery131_x264.mp4,Robbery131_x264.mp4,320,240,30.0,1517,50.56666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery132_x264.mp4,Robbery132_x264.mp4,320,240,30.0,662,22.066666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery133_x264.mp4,Robbery133_x264.mp4,320,240,30.0,1790,59.666666666666664,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery134_x264.mp4,Robbery134_x264.mp4,320,240,30.0,630,21.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery135_x264.mp4,Robbery135_x264.mp4,320,240,30.0,3290,109.66666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery136_x264.mp4,Robbery136_x264.mp4,320,240,30.0,1110,37.0,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery137_x264.mp4,Robbery137_x264.mp4,320,240,30.0,2193,73.1,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery138_x264.mp4,Robbery138_x264.mp4,320,240,30.0,623,20.766666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery139_x264.mp4,Robbery139_x264.mp4,320,240,30.0,981,32.7,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery140_x264.mp4,Robbery140_x264.mp4,320,240,30.0,1068,35.6,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery141_x264.mp4,Robbery141_x264.mp4,320,240,30.0,3981,132.7,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery142_x264.mp4,Robbery142_x264.mp4,320,240,30.0,2503,83.43333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery143_x264.mp4,Robbery143_x264.mp4,320,240,30.0,939,31.3,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery144_x264.mp4,Robbery144_x264.mp4,320,240,30.0,805,26.833333333333332,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery145_x264.mp4,Robbery145_x264.mp4,320,240,30.0,1342,44.733333333333334,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery146_x264.mp4,Robbery146_x264.mp4,320,240,30.0,1638,54.6,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery147_x264.mp4,Robbery147_x264.mp4,320,240,30.0,879,29.3,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery148_x264.mp4,Robbery148_x264.mp4,320,240,30.0,3611,120.36666666666666,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery149_x264.mp4,Robbery149_x264.mp4,320,240,30.0,1256,41.86666666666667,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-3/Robbery/Robbery150_x264.mp4,Robbery150_x264.mp4,320,240,30.0,3706,123.53333333333333,Robbery,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting001_x264.mp4,Shoplifting001_x264.mp4,320,240,30.0,4344,144.8,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting003_x264.mp4,Shoplifting003_x264.mp4,320,240,30.0,10817,360.56666666666666,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting004_x264.mp4,Shoplifting004_x264.mp4,320,240,30.0,6673,222.43333333333334,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting005_x264.mp4,Shoplifting005_x264.mp4,320,240,30.0,1967,65.56666666666666,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting006_x264.mp4,Shoplifting006_x264.mp4,320,240,30.0,3156,105.2,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting007_x264.mp4,Shoplifting007_x264.mp4,320,240,30.0,5124,170.8,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting008_x264.mp4,Shoplifting008_x264.mp4,320,240,30.0,8927,297.56666666666666,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting009_x264.mp4,Shoplifting009_x264.mp4,320,240,30.0,5201,173.36666666666667,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting010_x264.mp4,Shoplifting010_x264.mp4,320,240,30.0,2736,91.2,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting012_x264.mp4,Shoplifting012_x264.mp4,320,240,30.0,23433,781.1,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting013_x264.mp4,Shoplifting013_x264.mp4,320,240,30.0,2021,67.36666666666666,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting014_x264.mp4,Shoplifting014_x264.mp4,320,240,30.0,66698,2223.266666666667,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting015_x264.mp4,Shoplifting015_x264.mp4,320,240,30.0,2256,75.2,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting016_x264.mp4,Shoplifting016_x264.mp4,320,240,30.0,1483,49.43333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting017_x264.mp4,Shoplifting017_x264.mp4,320,240,30.0,457,15.233333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting018_x264.mp4,Shoplifting018_x264.mp4,320,240,30.0,2132,71.06666666666666,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting019_x264.mp4,Shoplifting019_x264.mp4,320,240,30.0,657,21.9,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting020_x264.mp4,Shoplifting020_x264.mp4,320,240,30.0,5770,192.33333333333334,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting021_x264.mp4,Shoplifting021_x264.mp4,320,240,30.0,3551,118.36666666666666,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting022_x264.mp4,Shoplifting022_x264.mp4,320,240,30.0,2191,73.03333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting024_x264.mp4,Shoplifting024_x264.mp4,320,240,30.0,1208,40.266666666666666,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting025_x264.mp4,Shoplifting025_x264.mp4,320,240,30.0,1824,60.8,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting026_x264.mp4,Shoplifting026_x264.mp4,320,240,30.0,1410,47.0,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting027_x264.mp4,Shoplifting027_x264.mp4,320,240,30.0,1873,62.43333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting028_x264.mp4,Shoplifting028_x264.mp4,320,240,30.0,1357,45.233333333333334,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting029_x264.mp4,Shoplifting029_x264.mp4,320,240,30.0,2176,72.53333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting030_x264.mp4,Shoplifting030_x264.mp4,320,240,30.0,24193,806.4333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting031_x264.mp4,Shoplifting031_x264.mp4,320,240,30.0,447,14.9,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting032_x264.mp4,Shoplifting032_x264.mp4,320,240,30.0,1426,47.53333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting033_x264.mp4,Shoplifting033_x264.mp4,320,240,30.0,899,29.966666666666665,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting034_x264.mp4,Shoplifting034_x264.mp4,320,240,30.0,11937,397.9,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting036_x264.mp4,Shoplifting036_x264.mp4,320,240,30.0,3657,121.9,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting037_x264.mp4,Shoplifting037_x264.mp4,320,240,30.0,1386,46.2,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting038_x264.mp4,Shoplifting038_x264.mp4,320,240,30.0,2904,96.8,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting039_x264.mp4,Shoplifting039_x264.mp4,320,240,30.0,2803,93.43333333333334,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting040_x264.mp4,Shoplifting040_x264.mp4,320,240,30.0,27208,906.9333333333333,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting041_x264.mp4,Shoplifting041_x264.mp4,320,240,30.0,12335,411.1666666666667,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting042_x264.mp4,Shoplifting042_x264.mp4,320,240,30.0,5121,170.7,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting043_x264.mp4,Shoplifting043_x264.mp4,320,240,30.0,9518,317.26666666666665,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting044_x264.mp4,Shoplifting044_x264.mp4,320,240,30.0,14555,485.1666666666667,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting045_x264.mp4,Shoplifting045_x264.mp4,320,240,30.0,1640,54.666666666666664,Shoplifting,True,1.3333333333333333
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting047_x264.mp4,Shoplifting047_x264.mp4,320,240,30.0,2377,79.23333333333333,Shoplifting,True,1.3333333333333333
