video_path,video_name,features_extracted,frame_count,feature_dim,feature_file,label,is_anomaly
./Anomaly-Videos-Part-3/Robbery/Robbery027_x264.mp4,Robbery027_x264,True,300,2048,./processed_data/features/Robbery027_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery028_x264.mp4,Robbery028_x264,True,157,2048,./processed_data/features/Robbery028_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery029_x264.mp4,Robbery029_x264,True,146,2048,./processed_data/features/Robbery029_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery030_x264.mp4,Robbery030_x264,True,199,2048,./processed_data/features/Robbery030_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery031_x264.mp4,Robbery031_x264,True,74,2048,./processed_data/features/Robbery031_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery032_x264.mp4,Robbery032_x264,True,300,2048,./processed_data/features/Robbery032_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery033_x264.mp4,Robbery033_x264,True,64,2048,./processed_data/features/Robbery033_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery034_x264.mp4,Robbery034_x264,True,300,2048,./processed_data/features/Robbery034_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery035_x264.mp4,Robbery035_x264,True,300,2048,./processed_data/features/Robbery035_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery036_x264.mp4,Robbery036_x264,True,300,2048,./processed_data/features/Robbery036_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery037_x264.mp4,Robbery037_x264,True,300,2048,./processed_data/features/Robbery037_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery038_x264.mp4,Robbery038_x264,True,123,2048,./processed_data/features/Robbery038_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery039_x264.mp4,Robbery039_x264,True,35,2048,./processed_data/features/Robbery039_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery040_x264.mp4,Robbery040_x264,True,70,2048,./processed_data/features/Robbery040_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery041_x264.mp4,Robbery041_x264,True,92,2048,./processed_data/features/Robbery041_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery042_x264.mp4,Robbery042_x264,True,145,2048,./processed_data/features/Robbery042_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery043_x264.mp4,Robbery043_x264,True,70,2048,./processed_data/features/Robbery043_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery044_x264.mp4,Robbery044_x264,True,32,2048,./processed_data/features/Robbery044_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery045_x264.mp4,Robbery045_x264,True,223,2048,./processed_data/features/Robbery045_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery046_x264.mp4,Robbery046_x264,True,57,2048,./processed_data/features/Robbery046_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery047_x264.mp4,Robbery047_x264,True,102,2048,./processed_data/features/Robbery047_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery048_x264.mp4,Robbery048_x264,True,94,2048,./processed_data/features/Robbery048_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery049_x264.mp4,Robbery049_x264,True,132,2048,./processed_data/features/Robbery049_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery050_x264.mp4,Robbery050_x264,True,114,2048,./processed_data/features/Robbery050_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery051_x264.mp4,Robbery051_x264,True,107,2048,./processed_data/features/Robbery051_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery052_x264.mp4,Robbery052_x264,True,241,2048,./processed_data/features/Robbery052_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery053_x264.mp4,Robbery053_x264,True,123,2048,./processed_data/features/Robbery053_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery054_x264.mp4,Robbery054_x264,True,132,2048,./processed_data/features/Robbery054_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery055_x264.mp4,Robbery055_x264,True,300,2048,./processed_data/features/Robbery055_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery056_x264.mp4,Robbery056_x264,True,185,2048,./processed_data/features/Robbery056_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery057_x264.mp4,Robbery057_x264,True,143,2048,./processed_data/features/Robbery057_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery058_x264.mp4,Robbery058_x264,True,118,2048,./processed_data/features/Robbery058_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery059_x264.mp4,Robbery059_x264,True,300,2048,./processed_data/features/Robbery059_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery060_x264.mp4,Robbery060_x264,True,141,2048,./processed_data/features/Robbery060_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery061_x264.mp4,Robbery061_x264,True,246,2048,./processed_data/features/Robbery061_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery062_x264.mp4,Robbery062_x264,True,241,2048,./processed_data/features/Robbery062_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery063_x264.mp4,Robbery063_x264,True,143,2048,./processed_data/features/Robbery063_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery064_x264.mp4,Robbery064_x264,True,95,2048,./processed_data/features/Robbery064_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery065_x264.mp4,Robbery065_x264,True,160,2048,./processed_data/features/Robbery065_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery066_x264.mp4,Robbery066_x264,True,300,2048,./processed_data/features/Robbery066_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery067_x264.mp4,Robbery067_x264,True,267,2048,./processed_data/features/Robbery067_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery068_x264.mp4,Robbery068_x264,True,27,2048,./processed_data/features/Robbery068_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery069_x264.mp4,Robbery069_x264,True,46,2048,./processed_data/features/Robbery069_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery070_x264.mp4,Robbery070_x264,True,40,2048,./processed_data/features/Robbery070_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery071_x264.mp4,Robbery071_x264,True,105,2048,./processed_data/features/Robbery071_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery072_x264.mp4,Robbery072_x264,True,93,2048,./processed_data/features/Robbery072_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery073_x264.mp4,Robbery073_x264,True,300,2048,./processed_data/features/Robbery073_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery074_x264.mp4,Robbery074_x264,True,53,2048,./processed_data/features/Robbery074_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery075_x264.mp4,Robbery075_x264,True,195,2048,./processed_data/features/Robbery075_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery076_x264.mp4,Robbery076_x264,True,52,2048,./processed_data/features/Robbery076_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery077_x264.mp4,Robbery077_x264,True,76,2048,./processed_data/features/Robbery077_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery078_x264.mp4,Robbery078_x264,True,161,2048,./processed_data/features/Robbery078_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery079_x264.mp4,Robbery079_x264,True,50,2048,./processed_data/features/Robbery079_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery080_x264.mp4,Robbery080_x264,True,166,2048,./processed_data/features/Robbery080_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery081_x264.mp4,Robbery081_x264,True,300,2048,./processed_data/features/Robbery081_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery082_x264.mp4,Robbery082_x264,True,106,2048,./processed_data/features/Robbery082_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery083_x264.mp4,Robbery083_x264,True,65,2048,./processed_data/features/Robbery083_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery084_x264.mp4,Robbery084_x264,True,215,2048,./processed_data/features/Robbery084_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery085_x264.mp4,Robbery085_x264,True,125,2048,./processed_data/features/Robbery085_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery086_x264.mp4,Robbery086_x264,True,300,2048,./processed_data/features/Robbery086_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery087_x264.mp4,Robbery087_x264,True,67,2048,./processed_data/features/Robbery087_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery088_x264.mp4,Robbery088_x264,True,300,2048,./processed_data/features/Robbery088_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery089_x264.mp4,Robbery089_x264,True,19,2048,./processed_data/features/Robbery089_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery090_x264.mp4,Robbery090_x264,True,300,2048,./processed_data/features/Robbery090_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery091_x264.mp4,Robbery091_x264,True,127,2048,./processed_data/features/Robbery091_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery092_x264.mp4,Robbery092_x264,True,57,2048,./processed_data/features/Robbery092_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery093_x264.mp4,Robbery093_x264,True,78,2048,./processed_data/features/Robbery093_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery094_x264.mp4,Robbery094_x264,True,250,2048,./processed_data/features/Robbery094_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery095_x264.mp4,Robbery095_x264,True,85,2048,./processed_data/features/Robbery095_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery096_x264.mp4,Robbery096_x264,True,269,2048,./processed_data/features/Robbery096_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery097_x264.mp4,Robbery097_x264,True,236,2048,./processed_data/features/Robbery097_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery098_x264.mp4,Robbery098_x264,True,300,2048,./processed_data/features/Robbery098_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery099_x264.mp4,Robbery099_x264,True,108,2048,./processed_data/features/Robbery099_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery100_x264.mp4,Robbery100_x264,True,300,2048,./processed_data/features/Robbery100_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery101_x264.mp4,Robbery101_x264,True,223,2048,./processed_data/features/Robbery101_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery102_x264.mp4,Robbery102_x264,True,122,2048,./processed_data/features/Robbery102_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery103_x264.mp4,Robbery103_x264,True,146,2048,./processed_data/features/Robbery103_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery104_x264.mp4,Robbery104_x264,True,117,2048,./processed_data/features/Robbery104_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery105_x264.mp4,Robbery105_x264,True,124,2048,./processed_data/features/Robbery105_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery106_x264.mp4,Robbery106_x264,True,80,2048,./processed_data/features/Robbery106_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery107_x264.mp4,Robbery107_x264,True,113,2048,./processed_data/features/Robbery107_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery108_x264.mp4,Robbery108_x264,True,96,2048,./processed_data/features/Robbery108_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery109_x264.mp4,Robbery109_x264,True,202,2048,./processed_data/features/Robbery109_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery110_x264.mp4,Robbery110_x264,True,170,2048,./processed_data/features/Robbery110_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery111_x264.mp4,Robbery111_x264,True,300,2048,./processed_data/features/Robbery111_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery112_x264.mp4,Robbery112_x264,True,92,2048,./processed_data/features/Robbery112_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery113_x264.mp4,Robbery113_x264,True,55,2048,./processed_data/features/Robbery113_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery114_x264.mp4,Robbery114_x264,True,139,2048,./processed_data/features/Robbery114_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery115_x264.mp4,Robbery115_x264,True,123,2048,./processed_data/features/Robbery115_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery116_x264.mp4,Robbery116_x264,True,30,2048,./processed_data/features/Robbery116_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery117_x264.mp4,Robbery117_x264,True,224,2048,./processed_data/features/Robbery117_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery118_x264.mp4,Robbery118_x264,True,131,2048,./processed_data/features/Robbery118_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery119_x264.mp4,Robbery119_x264,True,205,2048,./processed_data/features/Robbery119_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery120_x264.mp4,Robbery120_x264,True,64,2048,./processed_data/features/Robbery120_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery121_x264.mp4,Robbery121_x264,True,94,2048,./processed_data/features/Robbery121_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery122_x264.mp4,Robbery122_x264,True,69,2048,./processed_data/features/Robbery122_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery123_x264.mp4,Robbery123_x264,True,73,2048,./processed_data/features/Robbery123_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery124_x264.mp4,Robbery124_x264,True,300,2048,./processed_data/features/Robbery124_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery125_x264.mp4,Robbery125_x264,True,300,2048,./processed_data/features/Robbery125_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery126_x264.mp4,Robbery126_x264,True,104,2048,./processed_data/features/Robbery126_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery127_x264.mp4,Robbery127_x264,True,84,2048,./processed_data/features/Robbery127_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery128_x264.mp4,Robbery128_x264,True,300,2048,./processed_data/features/Robbery128_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery129_x264.mp4,Robbery129_x264,True,150,2048,./processed_data/features/Robbery129_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery130_x264.mp4,Robbery130_x264,True,123,2048,./processed_data/features/Robbery130_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery131_x264.mp4,Robbery131_x264,True,102,2048,./processed_data/features/Robbery131_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery132_x264.mp4,Robbery132_x264,True,45,2048,./processed_data/features/Robbery132_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery133_x264.mp4,Robbery133_x264,True,120,2048,./processed_data/features/Robbery133_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery134_x264.mp4,Robbery134_x264,True,42,2048,./processed_data/features/Robbery134_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery135_x264.mp4,Robbery135_x264,True,220,2048,./processed_data/features/Robbery135_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery136_x264.mp4,Robbery136_x264,True,74,2048,./processed_data/features/Robbery136_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery137_x264.mp4,Robbery137_x264,True,147,2048,./processed_data/features/Robbery137_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery138_x264.mp4,Robbery138_x264,True,42,2048,./processed_data/features/Robbery138_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery139_x264.mp4,Robbery139_x264,True,66,2048,./processed_data/features/Robbery139_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery140_x264.mp4,Robbery140_x264,True,72,2048,./processed_data/features/Robbery140_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery141_x264.mp4,Robbery141_x264,True,266,2048,./processed_data/features/Robbery141_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery142_x264.mp4,Robbery142_x264,True,167,2048,./processed_data/features/Robbery142_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery143_x264.mp4,Robbery143_x264,True,63,2048,./processed_data/features/Robbery143_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery144_x264.mp4,Robbery144_x264,True,54,2048,./processed_data/features/Robbery144_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery145_x264.mp4,Robbery145_x264,True,90,2048,./processed_data/features/Robbery145_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery146_x264.mp4,Robbery146_x264,True,110,2048,./processed_data/features/Robbery146_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery147_x264.mp4,Robbery147_x264,True,59,2048,./processed_data/features/Robbery147_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery148_x264.mp4,Robbery148_x264,True,241,2048,./processed_data/features/Robbery148_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery149_x264.mp4,Robbery149_x264,True,84,2048,./processed_data/features/Robbery149_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-3/Robbery/Robbery150_x264.mp4,Robbery150_x264,True,248,2048,./processed_data/features/Robbery150_x264_features.npz,Robbery,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting001_x264.mp4,Shoplifting001_x264,True,290,2048,./processed_data/features/Shoplifting001_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting003_x264.mp4,Shoplifting003_x264,True,300,2048,./processed_data/features/Shoplifting003_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting004_x264.mp4,Shoplifting004_x264,True,300,2048,./processed_data/features/Shoplifting004_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting005_x264.mp4,Shoplifting005_x264,True,132,2048,./processed_data/features/Shoplifting005_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting006_x264.mp4,Shoplifting006_x264,True,211,2048,./processed_data/features/Shoplifting006_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting007_x264.mp4,Shoplifting007_x264,True,300,2048,./processed_data/features/Shoplifting007_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting008_x264.mp4,Shoplifting008_x264,True,300,2048,./processed_data/features/Shoplifting008_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting009_x264.mp4,Shoplifting009_x264,True,300,2048,./processed_data/features/Shoplifting009_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting010_x264.mp4,Shoplifting010_x264,True,183,2048,./processed_data/features/Shoplifting010_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting012_x264.mp4,Shoplifting012_x264,True,300,2048,./processed_data/features/Shoplifting012_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting013_x264.mp4,Shoplifting013_x264,True,135,2048,./processed_data/features/Shoplifting013_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting014_x264.mp4,Shoplifting014_x264,True,300,2048,./processed_data/features/Shoplifting014_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting015_x264.mp4,Shoplifting015_x264,True,151,2048,./processed_data/features/Shoplifting015_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting016_x264.mp4,Shoplifting016_x264,True,99,2048,./processed_data/features/Shoplifting016_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting017_x264.mp4,Shoplifting017_x264,True,31,2048,./processed_data/features/Shoplifting017_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting018_x264.mp4,Shoplifting018_x264,True,143,2048,./processed_data/features/Shoplifting018_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting019_x264.mp4,Shoplifting019_x264,True,44,2048,./processed_data/features/Shoplifting019_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting020_x264.mp4,Shoplifting020_x264,True,300,2048,./processed_data/features/Shoplifting020_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting021_x264.mp4,Shoplifting021_x264,True,237,2048,./processed_data/features/Shoplifting021_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting022_x264.mp4,Shoplifting022_x264,True,147,2048,./processed_data/features/Shoplifting022_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting024_x264.mp4,Shoplifting024_x264,True,81,2048,./processed_data/features/Shoplifting024_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting025_x264.mp4,Shoplifting025_x264,True,122,2048,./processed_data/features/Shoplifting025_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting026_x264.mp4,Shoplifting026_x264,True,94,2048,./processed_data/features/Shoplifting026_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting027_x264.mp4,Shoplifting027_x264,True,125,2048,./processed_data/features/Shoplifting027_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting028_x264.mp4,Shoplifting028_x264,True,91,2048,./processed_data/features/Shoplifting028_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting029_x264.mp4,Shoplifting029_x264,True,146,2048,./processed_data/features/Shoplifting029_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting030_x264.mp4,Shoplifting030_x264,True,300,2048,./processed_data/features/Shoplifting030_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting031_x264.mp4,Shoplifting031_x264,True,30,2048,./processed_data/features/Shoplifting031_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting032_x264.mp4,Shoplifting032_x264,True,96,2048,./processed_data/features/Shoplifting032_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting033_x264.mp4,Shoplifting033_x264,True,60,2048,./processed_data/features/Shoplifting033_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting034_x264.mp4,Shoplifting034_x264,True,300,2048,./processed_data/features/Shoplifting034_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting036_x264.mp4,Shoplifting036_x264,True,244,2048,./processed_data/features/Shoplifting036_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting037_x264.mp4,Shoplifting037_x264,True,93,2048,./processed_data/features/Shoplifting037_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting038_x264.mp4,Shoplifting038_x264,True,194,2048,./processed_data/features/Shoplifting038_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting039_x264.mp4,Shoplifting039_x264,True,187,2048,./processed_data/features/Shoplifting039_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting040_x264.mp4,Shoplifting040_x264,True,300,2048,./processed_data/features/Shoplifting040_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting041_x264.mp4,Shoplifting041_x264,True,300,2048,./processed_data/features/Shoplifting041_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting042_x264.mp4,Shoplifting042_x264,True,300,2048,./processed_data/features/Shoplifting042_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting043_x264.mp4,Shoplifting043_x264,True,300,2048,./processed_data/features/Shoplifting043_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting044_x264.mp4,Shoplifting044_x264,True,300,2048,./processed_data/features/Shoplifting044_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting045_x264.mp4,Shoplifting045_x264,True,110,2048,./processed_data/features/Shoplifting045_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting047_x264.mp4,Shoplifting047_x264,True,159,2048,./processed_data/features/Shoplifting047_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting048_x264.mp4,Shoplifting048_x264,True,208,2048,./processed_data/features/Shoplifting048_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting049_x264.mp4,Shoplifting049_x264,True,144,2048,./processed_data/features/Shoplifting049_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting050_x264.mp4,Shoplifting050_x264,True,168,2048,./processed_data/features/Shoplifting050_x264_features.npz,Shoplifting,True
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting051_x264.mp4,Shoplifting051_x264,True,300,2048,./processed_data/features/Shoplifting051_x264_features.npz,Shoplifting,True
