video_path,video_name,frames_extracted,total_frames,extraction_ratio
./Anomaly-Videos-Part-3/Robbery/Robbery096_x264.mp4,Robbery096_x264,269,4032,0.06671626984126984
./Anomaly-Videos-Part-3/Robbery/Robbery097_x264.mp4,Robbery097_x264,236,3536,0.0667420814479638
./Anomaly-Videos-Part-3/Robbery/Robbery098_x264.mp4,Robbery098_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-3/Robbery/Robbery099_x264.mp4,Robbery099_x264,108,1606,0.06724782067247821
./Anomaly-Videos-Part-3/Robbery/Robbery100_x264.mp4,Robbery100_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-3/Robbery/Robbery101_x264.mp4,Robbery101_x264,223,3343,0.06670655100209393
./Anomaly-Videos-Part-3/Robbery/Robbery102_x264.mp4,Robbery102_x264,122,1827,0.06677613574165299
./Anomaly-Videos-Part-3/Robbery/Robbery103_x264.mp4,Robbery103_x264,146,2189,0.06669712197350389
./Anomaly-Videos-Part-3/Robbery/Robbery104_x264.mp4,Robbery104_x264,117,1748,0.06693363844393593
./Anomaly-Videos-Part-3/Robbery/Robbery105_x264.mp4,Robbery105_x264,124,1857,0.06677436725901992
./Anomaly-Videos-Part-3/Robbery/Robbery106_x264.mp4,Robbery106_x264,80,1197,0.06683375104427736
./Anomaly-Videos-Part-3/Robbery/Robbery107_x264.mp4,Robbery107_x264,113,1683,0.06714200831847891
./Anomaly-Videos-Part-3/Robbery/Robbery108_x264.mp4,Robbery108_x264,96,1434,0.06694560669456066
./Anomaly-Videos-Part-3/Robbery/Robbery109_x264.mp4,Robbery109_x264,202,3024,0.0667989417989418
./Anomaly-Videos-Part-3/Robbery/Robbery110_x264.mp4,Robbery110_x264,170,2549,0.0666928207140055
./Anomaly-Videos-Part-3/Robbery/Robbery111_x264.mp4,Robbery111_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-3/Robbery/Robbery112_x264.mp4,Robbery112_x264,92,1372,0.06705539358600583
./Anomaly-Videos-Part-3/Robbery/Robbery113_x264.mp4,Robbery113_x264,55,815,0.06748466257668712
./Anomaly-Videos-Part-3/Robbery/Robbery114_x264.mp4,Robbery114_x264,139,2072,0.06708494208494209
./Anomaly-Videos-Part-3/Robbery/Robbery115_x264.mp4,Robbery115_x264,123,1836,0.06699346405228758
./Anomaly-Videos-Part-3/Robbery/Robbery116_x264.mp4,Robbery116_x264,30,449,0.066815144766147
./Anomaly-Videos-Part-3/Robbery/Robbery117_x264.mp4,Robbery117_x264,224,3360,0.06666666666666667
./Anomaly-Videos-Part-3/Robbery/Robbery118_x264.mp4,Robbery118_x264,131,1954,0.06704196519959059
./Anomaly-Videos-Part-3/Robbery/Robbery119_x264.mp4,Robbery119_x264,205,3067,0.06684056080860776
./Anomaly-Videos-Part-3/Robbery/Robbery120_x264.mp4,Robbery120_x264,64,960,0.06666666666666667
./Anomaly-Videos-Part-3/Robbery/Robbery121_x264.mp4,Robbery121_x264,94,1402,0.06704707560627675
./Anomaly-Videos-Part-3/Robbery/Robbery122_x264.mp4,Robbery122_x264,69,1029,0.06705539358600583
./Anomaly-Videos-Part-3/Robbery/Robbery123_x264.mp4,Robbery123_x264,73,1084,0.06734317343173432
./Anomaly-Videos-Part-3/Robbery/Robbery124_x264.mp4,Robbery124_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-3/Robbery/Robbery125_x264.mp4,Robbery125_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-3/Robbery/Robbery126_x264.mp4,Robbery126_x264,104,1560,0.06666666666666667
./Anomaly-Videos-Part-3/Robbery/Robbery127_x264.mp4,Robbery127_x264,84,1260,0.06666666666666667
./Anomaly-Videos-Part-3/Robbery/Robbery128_x264.mp4,Robbery128_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-3/Robbery/Robbery129_x264.mp4,Robbery129_x264,150,2243,0.06687472135532768
./Anomaly-Videos-Part-3/Robbery/Robbery130_x264.mp4,Robbery130_x264,123,1837,0.06695699510070767
./Anomaly-Videos-Part-3/Robbery/Robbery131_x264.mp4,Robbery131_x264,102,1517,0.06723796967699407
./Anomaly-Videos-Part-3/Robbery/Robbery132_x264.mp4,Robbery132_x264,45,662,0.06797583081570997
./Anomaly-Videos-Part-3/Robbery/Robbery133_x264.mp4,Robbery133_x264,120,1790,0.0670391061452514
./Anomaly-Videos-Part-3/Robbery/Robbery134_x264.mp4,Robbery134_x264,42,630,0.06666666666666667
./Anomaly-Videos-Part-3/Robbery/Robbery135_x264.mp4,Robbery135_x264,220,3290,0.0668693009118541
./Anomaly-Videos-Part-3/Robbery/Robbery136_x264.mp4,Robbery136_x264,74,1110,0.06666666666666667
./Anomaly-Videos-Part-3/Robbery/Robbery137_x264.mp4,Robbery137_x264,147,2193,0.06703146374829001
./Anomaly-Videos-Part-3/Robbery/Robbery138_x264.mp4,Robbery138_x264,42,623,0.06741573033707865
./Anomaly-Videos-Part-3/Robbery/Robbery139_x264.mp4,Robbery139_x264,66,981,0.0672782874617737
./Anomaly-Videos-Part-3/Robbery/Robbery140_x264.mp4,Robbery140_x264,72,1068,0.06741573033707865
./Anomaly-Videos-Part-3/Robbery/Robbery141_x264.mp4,Robbery141_x264,266,3981,0.06681738256719418
./Anomaly-Videos-Part-3/Robbery/Robbery142_x264.mp4,Robbery142_x264,167,2503,0.06671993607670795
./Anomaly-Videos-Part-3/Robbery/Robbery143_x264.mp4,Robbery143_x264,63,939,0.0670926517571885
./Anomaly-Videos-Part-3/Robbery/Robbery144_x264.mp4,Robbery144_x264,54,805,0.0670807453416149
./Anomaly-Videos-Part-3/Robbery/Robbery145_x264.mp4,Robbery145_x264,90,1342,0.06706408345752608
./Anomaly-Videos-Part-3/Robbery/Robbery146_x264.mp4,Robbery146_x264,110,1638,0.06715506715506715
./Anomaly-Videos-Part-3/Robbery/Robbery147_x264.mp4,Robbery147_x264,59,879,0.0671217292377702
./Anomaly-Videos-Part-3/Robbery/Robbery148_x264.mp4,Robbery148_x264,241,3611,0.06674051509277208
./Anomaly-Videos-Part-3/Robbery/Robbery149_x264.mp4,Robbery149_x264,84,1256,0.06687898089171974
./Anomaly-Videos-Part-3/Robbery/Robbery150_x264.mp4,Robbery150_x264,248,3706,0.06691851052347544
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting001_x264.mp4,Shoplifting001_x264,290,4344,0.06675874769797421
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting003_x264.mp4,Shoplifting003_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting004_x264.mp4,Shoplifting004_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting005_x264.mp4,Shoplifting005_x264,132,1967,0.06710726995424504
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting006_x264.mp4,Shoplifting006_x264,211,3156,0.06685678073510773
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting007_x264.mp4,Shoplifting007_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting008_x264.mp4,Shoplifting008_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting009_x264.mp4,Shoplifting009_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting010_x264.mp4,Shoplifting010_x264,183,2736,0.0668859649122807
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting012_x264.mp4,Shoplifting012_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting013_x264.mp4,Shoplifting013_x264,135,2021,0.06679861454725383
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting014_x264.mp4,Shoplifting014_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting015_x264.mp4,Shoplifting015_x264,151,2256,0.06693262411347518
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting016_x264.mp4,Shoplifting016_x264,99,1483,0.0667565745111261
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting017_x264.mp4,Shoplifting017_x264,31,457,0.06783369803063458
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting018_x264.mp4,Shoplifting018_x264,143,2132,0.06707317073170732
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting019_x264.mp4,Shoplifting019_x264,44,657,0.0669710806697108
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting020_x264.mp4,Shoplifting020_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting021_x264.mp4,Shoplifting021_x264,237,3551,0.06674176288369474
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting022_x264.mp4,Shoplifting022_x264,147,2191,0.0670926517571885
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting024_x264.mp4,Shoplifting024_x264,81,1208,0.06705298013245033
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting025_x264.mp4,Shoplifting025_x264,122,1824,0.0668859649122807
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting026_x264.mp4,Shoplifting026_x264,94,1410,0.06666666666666667
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting027_x264.mp4,Shoplifting027_x264,125,1873,0.06673785371062467
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting028_x264.mp4,Shoplifting028_x264,91,1357,0.06705969049373618
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting029_x264.mp4,Shoplifting029_x264,146,2176,0.06709558823529412
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting030_x264.mp4,Shoplifting030_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting031_x264.mp4,Shoplifting031_x264,30,447,0.06711409395973154
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting032_x264.mp4,Shoplifting032_x264,96,1426,0.06732117812061711
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting033_x264.mp4,Shoplifting033_x264,60,899,0.06674082313681869
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting034_x264.mp4,Shoplifting034_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting036_x264.mp4,Shoplifting036_x264,244,3657,0.06672135630298058
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting037_x264.mp4,Shoplifting037_x264,93,1386,0.0670995670995671
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting038_x264.mp4,Shoplifting038_x264,194,2904,0.06680440771349862
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting039_x264.mp4,Shoplifting039_x264,187,2803,0.06671423474848377
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting040_x264.mp4,Shoplifting040_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting041_x264.mp4,Shoplifting041_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting042_x264.mp4,Shoplifting042_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting043_x264.mp4,Shoplifting043_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting044_x264.mp4,Shoplifting044_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting045_x264.mp4,Shoplifting045_x264,110,1640,0.06707317073170732
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting047_x264.mp4,Shoplifting047_x264,159,2377,0.06689103912494741
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting048_x264.mp4,Shoplifting048_x264,208,3108,0.06692406692406692
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting049_x264.mp4,Shoplifting049_x264,144,2149,0.06700791065611912
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting050_x264.mp4,Shoplifting050_x264,168,2506,0.0670391061452514
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting051_x264.mp4,Shoplifting051_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting052_x264.mp4,Shoplifting052_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting053_x264.mp4,Shoplifting053_x264,140,2097,0.06676204101096805
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting054_x264.mp4,Shoplifting054_x264,69,1025,0.06731707317073171
./Anomaly-Videos-Part-4/Shoplifting/Shoplifting055_x264.mp4,Shoplifting055_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing002_x264.mp4,Stealing002_x264,235,3517,0.06681831106056298
./Anomaly-Videos-Part-4/Stealing/Stealing003_x264.mp4,Stealing003_x264,239,3576,0.06683445190156599
./Anomaly-Videos-Part-4/Stealing/Stealing004_x264.mp4,Stealing004_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing006_x264.mp4,Stealing006_x264,215,3223,0.06670803599131245
./Anomaly-Videos-Part-4/Stealing/Stealing007_x264.mp4,Stealing007_x264,206,3090,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing008_x264.mp4,Stealing008_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing009_x264.mp4,Stealing009_x264,108,1614,0.06691449814126393
./Anomaly-Videos-Part-4/Stealing/Stealing010_x264.mp4,Stealing010_x264,203,3033,0.06693043191559513
./Anomaly-Videos-Part-4/Stealing/Stealing011_x264.mp4,Stealing011_x264,248,3717,0.06672047350013452
./Anomaly-Videos-Part-4/Stealing/Stealing012_x264.mp4,Stealing012_x264,181,2713,0.06671581275340951
./Anomaly-Videos-Part-4/Stealing/Stealing013_x264.mp4,Stealing013_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing014_x264.mp4,Stealing014_x264,225,3365,0.06686478454680535
./Anomaly-Videos-Part-4/Stealing/Stealing015_x264.mp4,Stealing015_x264,120,1800,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing016_x264.mp4,Stealing016_x264,164,2450,0.06693877551020408
./Anomaly-Videos-Part-4/Stealing/Stealing017_x264.mp4,Stealing017_x264,126,1887,0.06677265500794913
./Anomaly-Videos-Part-4/Stealing/Stealing018_x264.mp4,Stealing018_x264,137,2052,0.06676413255360623
./Anomaly-Videos-Part-4/Stealing/Stealing019_x264.mp4,Stealing019_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing020_x264.mp4,Stealing020_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing021_x264.mp4,Stealing021_x264,275,4121,0.06673137587964087
./Anomaly-Videos-Part-4/Stealing/Stealing022_x264.mp4,Stealing022_x264,164,2459,0.06669377795851972
./Anomaly-Videos-Part-4/Stealing/Stealing023_x264.mp4,Stealing023_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing024_x264.mp4,Stealing024_x264,165,2465,0.06693711967545639
./Anomaly-Videos-Part-4/Stealing/Stealing025_x264.mp4,Stealing025_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing026_x264.mp4,Stealing026_x264,184,2755,0.06678765880217785
./Anomaly-Videos-Part-4/Stealing/Stealing027_x264.mp4,Stealing027_x264,127,1904,0.0667016806722689
./Anomaly-Videos-Part-4/Stealing/Stealing028_x264.mp4,Stealing028_x264,118,1769,0.06670435274166196
./Anomaly-Videos-Part-4/Stealing/Stealing029_x264.mp4,Stealing029_x264,28,406,0.06896551724137931
./Anomaly-Videos-Part-4/Stealing/Stealing030_x264.mp4,Stealing030_x264,57,846,0.0673758865248227
./Anomaly-Videos-Part-4/Stealing/Stealing031_x264.mp4,Stealing031_x264,73,1087,0.0671573137074517
./Anomaly-Videos-Part-4/Stealing/Stealing032_x264.mp4,Stealing032_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing035_x264.mp4,Stealing035_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing036_x264.mp4,Stealing036_x264,167,2503,0.06671993607670795
./Anomaly-Videos-Part-4/Stealing/Stealing037_x264.mp4,Stealing037_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing042_x264.mp4,Stealing042_x264,280,4200,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing043_x264.mp4,Stealing043_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing044_x264.mp4,Stealing044_x264,214,3210,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing045_x264.mp4,Stealing045_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing046_x264.mp4,Stealing046_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing047_x264.mp4,Stealing047_x264,91,1352,0.0673076923076923
./Anomaly-Videos-Part-4/Stealing/Stealing048_x264.mp4,Stealing048_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing049_x264.mp4,Stealing049_x264,99,1476,0.06707317073170732
./Anomaly-Videos-Part-4/Stealing/Stealing050_x264.mp4,Stealing050_x264,223,3345,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing051_x264.mp4,Stealing051_x264,222,3330,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing052_x264.mp4,Stealing052_x264,225,3375,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing053_x264.mp4,Stealing053_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing054_x264.mp4,Stealing054_x264,178,2669,0.06669164481079055
./Anomaly-Videos-Part-4/Stealing/Stealing055_x264.mp4,Stealing055_x264,108,1618,0.06674907292954264
./Anomaly-Videos-Part-4/Stealing/Stealing057_x264.mp4,Stealing057_x264,201,3015,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing058_x264.mp4,Stealing058_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing059_x264.mp4,Stealing059_x264,149,2233,0.06672637707120466
./Anomaly-Videos-Part-4/Stealing/Stealing060_x264.mp4,Stealing060_x264,102,1520,0.06710526315789474
./Anomaly-Videos-Part-4/Stealing/Stealing061_x264.mp4,Stealing061_x264,161,2405,0.06694386694386695
./Anomaly-Videos-Part-4/Stealing/Stealing062_x264.mp4,Stealing062_x264,104,1560,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing063_x264.mp4,Stealing063_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing065_x264.mp4,Stealing065_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing066_x264.mp4,Stealing066_x264,86,1280,0.0671875
./Anomaly-Videos-Part-4/Stealing/Stealing067_x264.mp4,Stealing067_x264,140,2100,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing068_x264.mp4,Stealing068_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing069_x264.mp4,Stealing069_x264,54,801,0.06741573033707865
./Anomaly-Videos-Part-4/Stealing/Stealing070_x264.mp4,Stealing070_x264,90,1345,0.06691449814126393
./Anomaly-Videos-Part-4/Stealing/Stealing071_x264.mp4,Stealing071_x264,65,961,0.06763787721123829
./Anomaly-Videos-Part-4/Stealing/Stealing072_x264.mp4,Stealing072_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing073_x264.mp4,Stealing073_x264,102,1524,0.06692913385826772
./Anomaly-Videos-Part-4/Stealing/Stealing074_x264.mp4,Stealing074_x264,160,2400,0.06666666666666667
./Anomaly-Videos-Part-4/Stealing/Stealing075_x264.mp4,Stealing075_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing077_x264.mp4,Stealing077_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing078_x264.mp4,Stealing078_x264,173,2586,0.06689868522815158
./Anomaly-Videos-Part-4/Stealing/Stealing079_x264.mp4,Stealing079_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing080_x264.mp4,Stealing080_x264,71,1056,0.06723484848484848
./Anomaly-Videos-Part-4/Stealing/Stealing081_x264.mp4,Stealing081_x264,84,1259,0.06671961874503574
./Anomaly-Videos-Part-4/Stealing/Stealing082_x264.mp4,Stealing082_x264,113,1683,0.06714200831847891
./Anomaly-Videos-Part-4/Stealing/Stealing083_x264.mp4,Stealing083_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing084_x264.mp4,Stealing084_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing086_x264.mp4,Stealing086_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing087_x264.mp4,Stealing087_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing088_x264.mp4,Stealing088_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing089_x264.mp4,Stealing089_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing091_x264.mp4,Stealing091_x264,40,599,0.0667779632721202
./Anomaly-Videos-Part-4/Stealing/Stealing092_x264.mp4,Stealing092_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing093_x264.mp4,Stealing093_x264,82,1229,0.06672091131000814
./Anomaly-Videos-Part-4/Stealing/Stealing094_x264.mp4,Stealing094_x264,260,3899,0.06668376506796614
./Anomaly-Videos-Part-4/Stealing/Stealing095_x264.mp4,Stealing095_x264,51,751,0.06790945406125166
./Anomaly-Videos-Part-4/Stealing/Stealing096_x264.mp4,Stealing096_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing097_x264.mp4,Stealing097_x264,77,1150,0.06695652173913043
./Anomaly-Videos-Part-4/Stealing/Stealing098_x264.mp4,Stealing098_x264,232,3467,0.06691664263051629
./Anomaly-Videos-Part-4/Stealing/Stealing100_x264.mp4,Stealing100_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing101_x264.mp4,Stealing101_x264,170,2544,0.06682389937106918
./Anomaly-Videos-Part-4/Stealing/Stealing102_x264.mp4,Stealing102_x264,83,1231,0.06742485783915515
./Anomaly-Videos-Part-4/Stealing/Stealing103_x264.mp4,Stealing103_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing104_x264.mp4,Stealing104_x264,211,3151,0.06696286893049826
./Anomaly-Videos-Part-4/Stealing/Stealing105_x264.mp4,Stealing105_x264,75,1118,0.06708407871198568
./Anomaly-Videos-Part-4/Stealing/Stealing106_x264.mp4,Stealing106_x264,96,1431,0.06708595387840671
./Anomaly-Videos-Part-4/Stealing/Stealing107_x264.mp4,Stealing107_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing108_x264.mp4,Stealing108_x264,265,3967,0.06680110915049156
./Anomaly-Videos-Part-4/Stealing/Stealing109_x264.mp4,Stealing109_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing110_x264.mp4,Stealing110_x264,117,1752,0.06678082191780822
./Anomaly-Videos-Part-4/Stealing/Stealing111_x264.mp4,Stealing111_x264,300,4486,0.06687472135532768
./Anomaly-Videos-Part-4/Stealing/Stealing112_x264.mp4,Stealing112_x264,141,2101,0.06711089957163256
./Anomaly-Videos-Part-4/Stealing/Stealing113_x264.mp4,Stealing113_x264,106,1579,0.06713109563014566
./Anomaly-Videos-Part-4/Stealing/Stealing114_x264.mp4,Stealing114_x264,82,1217,0.06737880032867707
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_003_x264.mp4,Normal_Videos_003_x264,189,2822,0.06697377746279234
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_006_x264.mp4,Normal_Videos_006_x264,30,450,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_010_x264.mp4,Normal_Videos_010_x264,71,1053,0.06742640075973409
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_014_x264.mp4,Normal_Videos_014_x264,100,1499,0.066711140760507
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_015_x264.mp4,Normal_Videos_015_x264,32,480,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_018_x264.mp4,Normal_Videos_018_x264,79,1181,0.06689246401354784
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_019_x264.mp4,Normal_Videos_019_x264,190,2843,0.06683081252198382
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_024_x264.mp4,Normal_Videos_024_x264,72,1076,0.06691449814126393
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_025_x264.mp4,Normal_Videos_025_x264,41,602,0.0681063122923588
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_027_x264.mp4,Normal_Videos_027_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_033_x264.mp4,Normal_Videos_033_x264,112,1680,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_034_x264.mp4,Normal_Videos_034_x264,88,1318,0.06676783004552352
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_041_x264.mp4,Normal_Videos_041_x264,85,1269,0.06698187549251379
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_042_x264.mp4,Normal_Videos_042_x264,211,3154,0.06689917564996829
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_048_x264.mp4,Normal_Videos_048_x264,110,1650,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_050_x264.mp4,Normal_Videos_050_x264,280,4198,0.06669842782277274
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_051_x264.mp4,Normal_Videos_051_x264,158,2358,0.06700593723494487
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_056_x264.mp4,Normal_Videos_056_x264,105,1572,0.06679389312977099
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_059_x264.mp4,Normal_Videos_059_x264,123,1835,0.0670299727520436
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_063_x264.mp4,Normal_Videos_063_x264,24,355,0.0676056338028169
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_067_x264.mp4,Normal_Videos_067_x264,72,1068,0.06741573033707865
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_070_x264.mp4,Normal_Videos_070_x264,67,993,0.06747230614300101
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_100_x264.mp4,Normal_Videos_100_x264,42,627,0.06698564593301436
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_129_x264.mp4,Normal_Videos_129_x264,32,467,0.06852248394004283
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_150_x264.mp4,Normal_Videos_150_x264,58,864,0.06712962962962964
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_168_x264.mp4,Normal_Videos_168_x264,116,1740,0.06666666666666667
